ID "State Code" "County Code" "Site Num" Address State County City "Date Local" "O3 Units" "O3 Mean" "O3 1st Max Value" "O3 1st Max Hour" "O3 AQI"
15381 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.018042 0.026 20 22
15382 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.018042 0.026 20 22
15383 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.018042 0.026 20 22
15384 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-25 "Parts per million" 0.018042 0.026 20 22
15385 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.018042 0.024 9 20
15386 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.018042 0.024 9 20
15387 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.018042 0.024 9 20
15388 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-26 "Parts per million" 0.018042 0.024 9 20
15389 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.002375 0.006 0 5
15390 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.002375 0.006 0 5
15391 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.002375 0.006 0 5
15392 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-27 "Parts per million" 0.002375 0.006 0 5
15393 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.013167 0.018 8 15
15394 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.013167 0.018 8 15
15395 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.013167 0.018 8 15
15396 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-28 "Parts per million" 0.013167 0.018 8 15
15397 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015875 0.024 9 20
15398 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015875 0.024 9 20
15399 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015875 0.024 9 20
15400 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-01-29 "Parts per million" 0.015875 0.024 9 20
