ID,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
5294,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/25,Parts per billion,16.416667,28,19,26,Parts per million,0.037125,0.054,10,46,Parts per billion,3.35,6,18,9,Parts per million,0.458333,0.7,0,8
5295,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/25,Parts per billion,16.416667,28,19,26,Parts per million,0.037125,0.054,10,46,Parts per billion,3.3,5.1,20,,Parts per million,0.420833,0.5,0,
5296,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/25,Parts per billion,16.416667,28,19,26,Parts per million,0.037125,0.054,10,46,Parts per billion,3.3,5.1,20,,Parts per million,0.458333,0.7,0,8
5297,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/26,Parts per billion,7.666667,12,7,11,Parts per million,0.02225,0.03,10,25,Parts per billion,1.041667,2,7,3,Parts per million,0.329167,0.4,15,
5298,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/26,Parts per billion,7.666667,12,7,11,Parts per million,0.02225,0.03,10,25,Parts per billion,1.041667,2,7,3,Parts per million,0.3375,0.4,0,5
5299,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/26,Parts per billion,7.666667,12,7,11,Parts per million,0.02225,0.03,10,25,Parts per billion,1,1.8,8,,Parts per million,0.329167,0.4,15,
5300,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/26,Parts per billion,7.666667,12,7,11,Parts per million,0.02225,0.03,10,25,Parts per billion,1,1.8,8,,Parts per million,0.3375,0.4,0,5
5301,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/27,Parts per billion,11.956522,22,16,21,Parts per million,0.011208,0.015,20,13,Parts per billion,0.408333,1.1,19,1,Parts per million,0.420833,0.7,16,
5302,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/27,Parts per billion,11.956522,22,16,21,Parts per million,0.011208,0.015,20,13,Parts per billion,0.408333,1.1,19,1,Parts per million,0.4125,0.5,16,6
5303,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/27,Parts per billion,11.956522,22,16,21,Parts per million,0.011208,0.015,20,13,Parts per billion,0.3625,0.7,20,,Parts per million,0.420833,0.7,16,
5304,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/27,Parts per billion,11.956522,22,16,21,Parts per million,0.011208,0.015,20,13,Parts per billion,0.3625,0.7,20,,Parts per million,0.4125,0.5,16,6
5305,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/28,Parts per billion,12.875,22,20,21,Parts per million,0.014292,0.02,7,17,Parts per billion,0.404167,1.3,23,1,Parts per million,0.479167,0.9,23,
5306,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/28,Parts per billion,12.875,22,20,21,Parts per million,0.014292,0.02,7,17,Parts per billion,0.404167,1.3,23,1,Parts per million,0.475,0.6,23,7
5307,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/28,Parts per billion,12.875,22,20,21,Parts per million,0.014292,0.02,7,17,Parts per billion,0.375,1.1,23,,Parts per million,0.479167,0.9,23,
5308,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/28,Parts per billion,12.875,22,20,21,Parts per million,0.014292,0.02,7,17,Parts per billion,0.375,1.1,23,,Parts per million,0.475,0.6,23,7
5309,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/29,Parts per billion,25.541667,45,21,42,Parts per million,0.016208,0.027,9,23,Parts per billion,2.9125,6.3,6,9,Parts per million,0.5875,0.8,0,
5310,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/29,Parts per billion,25.541667,45,21,42,Parts per million,0.016208,0.027,9,23,Parts per billion,2.9125,6.3,6,9,Parts per million,0.583333,0.7,22,8
5311,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/29,Parts per billion,25.541667,45,21,42,Parts per million,0.016208,0.027,9,23,Parts per billion,2.875,4.3,8,,Parts per million,0.5875,0.8,0,
5312,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/29,Parts per billion,25.541667,45,21,42,Parts per million,0.016208,0.027,9,23,Parts per billion,2.875,4.3,8,,Parts per million,0.583333,0.7,22,8
5313,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/30,Parts per billion,9.166667,31,0,29,Parts per million,0.012833,0.019,23,16,Parts per billion,0.3,1.7,0,1,Parts per million,0.458333,0.7,0,
5314,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/30,Parts per billion,9.166667,31,0,29,Parts per million,0.012833,0.019,23,16,Parts per billion,0.3,1.7,0,1,Parts per million,0.504167,0.7,0,8
5315,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/30,Parts per billion,9.166667,31,0,29,Parts per million,0.012833,0.019,23,16,Parts per billion,0.2875,1.4,2,,Parts per million,0.458333,0.7,0,
5316,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/9/30,Parts per billion,9.166667,31,0,29,Parts per million,0.012833,0.019,23,16,Parts per billion,0.2875,1.4,2,,Parts per million,0.504167,0.7,0,8
5317,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/1,Parts per billion,11.541667,24,7,23,Parts per million,0.0175,0.022,8,19,Parts per billion,0.720833,1.4,18,1,Parts per million,0.416667,0.5,6,
5318,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/1,Parts per billion,11.541667,24,7,23,Parts per million,0.0175,0.022,8,19,Parts per billion,0.720833,1.4,18,1,Parts per million,0.445833,0.5,10,6
5319,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/1,Parts per billion,11.541667,24,7,23,Parts per million,0.0175,0.022,8,19,Parts per billion,0.7,1.4,20,,Parts per million,0.416667,0.5,6,
5320,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/1,Parts per billion,11.541667,24,7,23,Parts per million,0.0175,0.022,8,19,Parts per billion,0.7,1.4,20,,Parts per million,0.445833,0.5,10,6
5321,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/2,Parts per billion,13.541667,33,19,31,Parts per million,0.015,0.026,9,22,Parts per billion,1.625,4.3,6,6,Parts per million,0.3625,0.8,19,
5322,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/2,Parts per billion,13.541667,33,19,31,Parts per million,0.015,0.026,9,22,Parts per billion,1.625,4.3,6,6,Parts per million,0.325,0.6,21,7
5323,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/2,Parts per billion,13.541667,33,19,31,Parts per million,0.015,0.026,9,22,Parts per billion,1.6,2.8,8,,Parts per million,0.3625,0.8,19,
5324,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/2,Parts per billion,13.541667,33,19,31,Parts per million,0.015,0.026,9,22,Parts per billion,1.6,2.8,8,,Parts per million,0.325,0.6,21,7
5325,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/3,Parts per billion,6.375,11,0,10,Parts per million,0.020458,0.025,9,21,Parts per billion,0.7,1.9,6,1,Parts per million,0.229167,0.4,14,
5326,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/3,Parts per billion,6.375,11,0,10,Parts per million,0.020458,0.025,9,21,Parts per billion,0.7,1.9,6,1,Parts per million,0.279167,0.5,0,6
5327,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/3,Parts per billion,6.375,11,0,10,Parts per million,0.020458,0.025,9,21,Parts per billion,0.6625,1.5,8,,Parts per million,0.229167,0.4,14,
5328,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/3,Parts per billion,6.375,11,0,10,Parts per million,0.020458,0.025,9,21,Parts per billion,0.6625,1.5,8,,Parts per million,0.279167,0.5,0,6
5329,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/4,Parts per billion,10.125,17,17,16,Parts per million,0.010875,0.016,0,14,Parts per billion,0.925,1.6,17,1,Parts per million,0.254167,0.3,6,
5330,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/4,Parts per billion,10.125,17,17,16,Parts per million,0.010875,0.016,0,14,Parts per billion,0.925,1.6,17,1,Parts per million,0.245833,0.3,13,3
5331,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/4,Parts per billion,10.125,17,17,16,Parts per million,0.010875,0.016,0,14,Parts per billion,0.9,1.5,20,,Parts per million,0.254167,0.3,6,
5332,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/4,Parts per billion,10.125,17,17,16,Parts per million,0.010875,0.016,0,14,Parts per billion,0.9,1.5,20,,Parts per million,0.245833,0.3,13,3
5333,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/5,Parts per billion,11.708333,19,21,18,Parts per million,0.005333,0.012,0,10,Parts per billion,1.325,4,22,6,Parts per million,0.333333,0.5,17,
5334,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/5,Parts per billion,11.708333,19,21,18,Parts per million,0.005333,0.012,0,10,Parts per billion,1.325,4,22,6,Parts per million,0.3125,0.4,16,5
5335,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/5,Parts per billion,11.708333,19,21,18,Parts per million,0.005333,0.012,0,10,Parts per billion,1.3,3.8,23,,Parts per million,0.333333,0.5,17,
5336,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/5,Parts per billion,11.708333,19,21,18,Parts per million,0.005333,0.012,0,10,Parts per billion,1.3,3.8,23,,Parts per million,0.3125,0.4,16,5
5337,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/6,Parts per billion,16.833333,25,17,24,Parts per million,0.010667,0.021,9,18,Parts per billion,1.7625,3.1,0,4,Parts per million,0.3875,0.6,7,
5338,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/6,Parts per billion,16.833333,25,17,24,Parts per million,0.010667,0.021,9,18,Parts per billion,1.7625,3.1,0,4,Parts per million,0.4,0.4,0,5
5339,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/6,Parts per billion,16.833333,25,17,24,Parts per million,0.010667,0.021,9,18,Parts per billion,1.7375,2.3,20,,Parts per million,0.3875,0.6,7,
5340,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/6,Parts per billion,16.833333,25,17,24,Parts per million,0.010667,0.021,9,18,Parts per billion,1.7375,2.3,20,,Parts per million,0.4,0.4,0,5
5341,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/7,Parts per billion,17.416667,35,19,33,Parts per million,0.019375,0.029,10,25,Parts per billion,2.679167,7.8,19,10,Parts per million,0.4125,0.6,6,
5342,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/7,Parts per billion,17.416667,35,19,33,Parts per million,0.019375,0.029,10,25,Parts per billion,2.679167,7.8,19,10,Parts per million,0.425,0.5,8,6
5343,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/7,Parts per billion,17.416667,35,19,33,Parts per million,0.019375,0.029,10,25,Parts per billion,2.65,5.8,20,,Parts per million,0.4125,0.6,6,
5344,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/7,Parts per billion,17.416667,35,19,33,Parts per million,0.019375,0.029,10,25,Parts per billion,2.65,5.8,20,,Parts per million,0.425,0.5,8,6
5345,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/8,Parts per billion,21.625,34,6,32,Parts per million,0.018417,0.027,9,23,Parts per billion,3.475,9.3,6,13,Parts per million,0.391667,0.6,19,
5346,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/8,Parts per billion,21.625,34,6,32,Parts per million,0.018417,0.027,9,23,Parts per billion,3.475,9.3,6,13,Parts per million,0.370833,0.5,19,6
5347,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/8,Parts per billion,21.625,34,6,32,Parts per million,0.018417,0.027,9,23,Parts per billion,3.45,5.9,8,,Parts per million,0.391667,0.6,19,
5348,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/8,Parts per billion,21.625,34,6,32,Parts per million,0.018417,0.027,9,23,Parts per billion,3.45,5.9,8,,Parts per million,0.370833,0.5,19,6
5349,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/9,Parts per billion,20.625,42,0,40,Parts per million,0.022292,0.033,8,28,Parts per billion,3.304167,8.1,6,11,Parts per million,0.433333,0.7,0,
5350,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/9,Parts per billion,20.625,42,0,40,Parts per million,0.022292,0.033,8,28,Parts per billion,3.304167,8.1,6,11,Parts per million,0.475,0.6,0,7
5351,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/9,Parts per billion,20.625,42,0,40,Parts per million,0.022292,0.033,8,28,Parts per billion,3.275,6,8,,Parts per million,0.433333,0.7,0,
5352,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/9,Parts per billion,20.625,42,0,40,Parts per million,0.022292,0.033,8,28,Parts per billion,3.275,6,8,,Parts per million,0.475,0.6,0,7
5353,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/10,Parts per billion,22.916667,47,21,44,Parts per million,0.02,0.033,10,28,Parts per billion,4.154167,7.9,4,10,Parts per million,0.483333,1,18,
5354,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/10,Parts per billion,22.916667,47,21,44,Parts per million,0.02,0.033,10,28,Parts per billion,4.154167,7.9,4,10,Parts per million,0.433333,0.7,23,8
5355,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/10,Parts per billion,22.916667,47,21,44,Parts per million,0.02,0.033,10,28,Parts per billion,4.1,6.4,5,,Parts per million,0.483333,1,18,
5356,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/10,Parts per billion,22.916667,47,21,44,Parts per million,0.02,0.033,10,28,Parts per billion,4.1,6.4,5,,Parts per million,0.433333,0.7,23,8
5357,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/11,Parts per billion,26.708333,47,23,44,Parts per million,0.023917,0.04,10,34,Parts per billion,3.908333,8,3,11,Parts per million,0.583333,0.9,21,
5358,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/11,Parts per billion,26.708333,47,23,44,Parts per million,0.023917,0.04,10,34,Parts per billion,3.908333,8,3,11,Parts per million,0.558333,0.7,0,8
5359,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/11,Parts per billion,26.708333,47,23,44,Parts per million,0.023917,0.04,10,34,Parts per billion,3.875,6.5,5,,Parts per million,0.583333,0.9,21,
5360,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/11,Parts per billion,26.708333,47,23,44,Parts per million,0.023917,0.04,10,34,Parts per billion,3.875,6.5,5,,Parts per million,0.558333,0.7,0,8
5361,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/12,Parts per billion,22.208333,45,6,42,Parts per million,0.018125,0.024,8,20,Parts per billion,1.941667,4,6,6,Parts per million,0.5375,0.9,2,
5362,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/12,Parts per billion,22.208333,45,6,42,Parts per million,0.018125,0.024,8,20,Parts per billion,1.941667,4,6,6,Parts per million,0.604167,0.8,2,9
5363,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/12,Parts per billion,22.208333,45,6,42,Parts per million,0.018125,0.024,8,20,Parts per billion,1.925,3.2,8,,Parts per million,0.5375,0.9,2,
5364,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/12,Parts per billion,22.208333,45,6,42,Parts per million,0.018125,0.024,8,20,Parts per billion,1.925,3.2,8,,Parts per million,0.604167,0.8,2,9
5365,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/13,Parts per billion,19.347826,43,19,41,Parts per million,0.013292,0.026,9,22,Parts per billion,1.975,7.3,23,10,Parts per million,0.45,0.9,23,
5366,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/13,Parts per billion,19.347826,43,19,41,Parts per million,0.013292,0.026,9,22,Parts per billion,1.975,7.3,23,10,Parts per million,0.408333,0.6,22,7
5367,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/13,Parts per billion,19.347826,43,19,41,Parts per million,0.013292,0.026,9,22,Parts per billion,1.925,4,23,,Parts per million,0.45,0.9,23,
5368,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/13,Parts per billion,19.347826,43,19,41,Parts per million,0.013292,0.026,9,22,Parts per billion,1.925,4,23,,Parts per million,0.408333,0.6,22,7
5369,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/14,Parts per billion,23.458333,38,0,36,Parts per million,0.016708,0.028,9,24,Parts per billion,3.170833,13.6,6,19,Parts per million,0.6875,1.8,7,
5370,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/14,Parts per billion,23.458333,38,0,36,Parts per million,0.016708,0.028,9,24,Parts per billion,3.170833,13.6,6,19,Parts per million,0.708333,1.1,7,13
5371,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/14,Parts per billion,23.458333,38,0,36,Parts per million,0.016708,0.028,9,24,Parts per billion,3.125,9.4,8,,Parts per million,0.6875,1.8,7,
5372,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/14,Parts per billion,23.458333,38,0,36,Parts per million,0.016708,0.028,9,24,Parts per billion,3.125,9.4,8,,Parts per million,0.708333,1.1,7,13
5373,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/15,Parts per billion,11.041667,19,6,18,Parts per million,0.01875,0.021,9,18,Parts per billion,2.304167,4.6,5,6,Parts per million,0.35,0.4,5,
5374,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/15,Parts per billion,11.041667,19,6,18,Parts per million,0.01875,0.021,9,18,Parts per billion,2.304167,4.6,5,6,Parts per million,0.391667,0.5,0,6
5375,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/15,Parts per billion,11.041667,19,6,18,Parts per million,0.01875,0.021,9,18,Parts per billion,2.2625,3.5,8,,Parts per million,0.35,0.4,5,
5376,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/15,Parts per billion,11.041667,19,6,18,Parts per million,0.01875,0.021,9,18,Parts per billion,2.2625,3.5,8,,Parts per million,0.391667,0.5,0,6
5377,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/16,Parts per billion,9.666667,19,22,18,Parts per million,0.01925,0.024,9,20,Parts per billion,2.583333,5,5,7,Parts per million,0.3125,0.4,18,
5378,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/16,Parts per billion,9.666667,19,22,18,Parts per million,0.01925,0.024,9,20,Parts per billion,2.583333,5,5,7,Parts per million,0.3,0.3,0,3
5379,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/16,Parts per billion,9.666667,19,22,18,Parts per million,0.01925,0.024,9,20,Parts per billion,2.55,4.1,23,,Parts per million,0.3125,0.4,18,
5380,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/16,Parts per billion,9.666667,19,22,18,Parts per million,0.01925,0.024,9,20,Parts per billion,2.55,4.1,23,,Parts per million,0.3,0.3,0,3
5381,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/17,Parts per billion,17,25,5,24,Parts per million,0.026208,0.037,9,31,Parts per billion,4.579167,10.1,5,14,Parts per million,0.383333,0.4,0,
5382,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/17,Parts per billion,17,25,5,24,Parts per million,0.026208,0.037,9,31,Parts per billion,4.579167,10.1,5,14,Parts per million,0.4,0.4,0,5
5383,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/17,Parts per billion,17,25,5,24,Parts per million,0.026208,0.037,9,31,Parts per billion,4.5625,7.5,5,,Parts per million,0.383333,0.4,0,
5384,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/17,Parts per billion,17,25,5,24,Parts per million,0.026208,0.037,9,31,Parts per billion,4.5625,7.5,5,,Parts per million,0.4,0.4,0,5
5385,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/18,Parts per billion,19.625,31,6,29,Parts per million,0.015042,0.021,8,18,Parts per billion,3.255,6.4,20,9,Parts per million,0.375,0.5,7,
5386,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/18,Parts per billion,19.625,31,6,29,Parts per million,0.015042,0.021,8,18,Parts per billion,3.255,6.4,20,9,Parts per million,0.379167,0.4,0,5
5387,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/18,Parts per billion,19.625,31,6,29,Parts per million,0.015042,0.021,8,18,Parts per billion,3.216667,5.3,20,,Parts per million,0.375,0.5,7,
5388,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/18,Parts per billion,19.625,31,6,29,Parts per million,0.015042,0.021,8,18,Parts per billion,3.216667,5.3,20,,Parts per million,0.379167,0.4,0,5
5389,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/19,Parts per billion,25.333333,37,18,35,Parts per million,0.0105,0.016,9,14,Parts per billion,3.370833,6.4,5,9,Parts per million,0.6375,1.6,18,
5390,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/19,Parts per billion,25.333333,37,18,35,Parts per million,0.0105,0.016,9,14,Parts per billion,3.370833,6.4,5,9,Parts per million,0.5875,0.9,19,10
5391,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/19,Parts per billion,25.333333,37,18,35,Parts per million,0.0105,0.016,9,14,Parts per billion,3.3375,5.3,23,,Parts per million,0.6375,1.6,18,
5392,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/19,Parts per billion,25.333333,37,18,35,Parts per million,0.0105,0.016,9,14,Parts per billion,3.3375,5.3,23,,Parts per million,0.5875,0.9,19,10
5393,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/20,Parts per billion,31.458333,43,7,41,Parts per million,0.007625,0.014,9,12,Parts per billion,7.091667,19.3,7,27,Parts per million,0.775,1.4,6,
5394,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/20,Parts per billion,31.458333,43,7,41,Parts per million,0.007625,0.014,9,12,Parts per billion,7.091667,19.3,7,27,Parts per million,0.741667,0.9,0,10
5395,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/20,Parts per billion,31.458333,43,7,41,Parts per million,0.007625,0.014,9,12,Parts per billion,7.0625,16.1,8,,Parts per million,0.775,1.4,6,
5396,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/20,Parts per billion,31.458333,43,7,41,Parts per million,0.007625,0.014,9,12,Parts per billion,7.0625,16.1,8,,Parts per million,0.741667,0.9,0,10
5397,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/21,Parts per billion,23.833333,33,6,31,Parts per million,0.013958,0.024,10,20,Parts per billion,4.779167,9.3,5,13,Parts per million,0.4875,0.7,10,
