ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
16404,New York,Bronx,New York,2007-11-11,Parts per billion,10.0625,19.8,23,10.95713213213213
16405,New York,Bronx,New York,2007-11-12,Parts per billion,16.2,25.2,6,36.0
16406,New York,Bronx,New York,2007-11-12,Parts per billion,16.2,25.2,6,36.0
16407,New York,Bronx,New York,2007-11-12,Parts per billion,16.1625,22.6,8,10.95713213213213
16408,New York,Bronx,New York,2007-11-12,Parts per billion,16.1625,22.6,8,10.95713213213213
16409,New York,Bronx,New York,2007-11-13,Parts per billion,13.045455,25.2,20,36.0
16410,New York,Bronx,New York,2007-11-13,Parts per billion,13.045455,25.2,20,36.0
16411,New York,Bronx,New York,2007-11-13,Parts per billion,12.542857,22.1,20,10.95713213213213
16412,New York,Bronx,New York,2007-11-13,Parts per billion,12.542857,22.1,20,10.95713213213213
16413,New York,Bronx,New York,2007-11-14,Parts per billion,12.720833,36.4,6,51.0
16414,New York,Bronx,New York,2007-11-14,Parts per billion,12.720833,36.4,6,51.0
16415,New York,Bronx,New York,2007-11-14,Parts per billion,12.7,32.4,8,10.95713213213213
16416,New York,Bronx,New York,2007-11-14,Parts per billion,12.7,32.4,8,10.95713213213213
16417,New York,Bronx,New York,2007-11-15,Parts per billion,5.318182,9.5,17,13.0
16418,New York,Bronx,New York,2007-11-15,Parts per billion,5.318182,9.5,17,13.0
16419,New York,Bronx,New York,2007-11-15,Parts per billion,5.314286,8.5,20,10.95713213213213
16420,New York,Bronx,New York,2007-11-15,Parts per billion,5.314286,8.5,20,10.95713213213213
16421,New York,Bronx,New York,2007-11-16,Parts per billion,6.3625,10.8,6,14.0
16422,New York,Bronx,New York,2007-11-16,Parts per billion,6.3625,10.8,6,14.0
16423,New York,Bronx,New York,2007-11-16,Parts per billion,6.3375,8.6,8,10.95713213213213
16424,New York,Bronx,New York,2007-11-16,Parts per billion,6.3375,8.6,8,10.95713213213213
16425,New York,Bronx,New York,2007-11-17,Parts per billion,9.804167,14.6,6,20.0
16426,New York,Bronx,New York,2007-11-17,Parts per billion,9.804167,14.6,6,20.0
16427,New York,Bronx,New York,2007-11-17,Parts per billion,9.775,14.0,8,10.95713213213213
16428,New York,Bronx,New York,2007-11-17,Parts per billion,9.775,14.0,8,10.95713213213213
16429,New York,Bronx,New York,2007-11-18,Parts per billion,3.9,7.6,6,10.0
16430,New York,Bronx,New York,2007-11-18,Parts per billion,3.9,7.6,6,10.0
16431,New York,Bronx,New York,2007-11-18,Parts per billion,3.875,5.5,8,10.95713213213213
16432,New York,Bronx,New York,2007-11-18,Parts per billion,3.875,5.5,8,10.95713213213213
16433,New York,Bronx,New York,2007-11-19,Parts per billion,3.795455,6.3,21,9.0
16434,New York,Bronx,New York,2007-11-19,Parts per billion,3.795455,6.3,21,9.0
16435,New York,Bronx,New York,2007-11-19,Parts per billion,3.9,4.9,23,10.95713213213213
16436,New York,Bronx,New York,2007-11-19,Parts per billion,3.9,4.9,23,10.95713213213213
16437,New York,Bronx,New York,2007-11-20,Parts per billion,8.916667,17.6,20,24.0
16438,New York,Bronx,New York,2007-11-20,Parts per billion,8.916667,17.6,20,24.0
16439,New York,Bronx,New York,2007-11-20,Parts per billion,8.9,15.5,20,10.95713213213213
16440,New York,Bronx,New York,2007-11-20,Parts per billion,8.9,15.5,20,10.95713213213213
16441,New York,Bronx,New York,2007-11-21,Parts per billion,9.770833,13.6,8,19.0
16442,New York,Bronx,New York,2007-11-21,Parts per billion,9.770833,13.6,8,19.0
16443,New York,Bronx,New York,2007-11-21,Parts per billion,9.725,12.5,5,10.95713213213213
16444,New York,Bronx,New York,2007-11-21,Parts per billion,9.725,12.5,5,10.95713213213213
16445,New York,Bronx,New York,2007-11-22,Parts per billion,6.504167,11.4,9,16.0
16446,New York,Bronx,New York,2007-11-22,Parts per billion,6.504167,11.4,9,16.0
16447,New York,Bronx,New York,2007-11-22,Parts per billion,6.4625,10.9,11,10.95713213213213
16448,New York,Bronx,New York,2007-11-22,Parts per billion,6.4625,10.9,11,10.95713213213213
16449,New York,Bronx,New York,2007-11-23,Parts per billion,5.258333,9.2,20,13.0
16450,New York,Bronx,New York,2007-11-23,Parts per billion,5.258333,9.2,20,13.0
16451,New York,Bronx,New York,2007-11-23,Parts per billion,5.2125,7.2,20,10.95713213213213
16452,New York,Bronx,New York,2007-11-23,Parts per billion,5.2125,7.2,20,10.95713213213213
16453,New York,Bronx,New York,2007-11-24,Parts per billion,7.458333,10.9,18,14.0
16454,New York,Bronx,New York,2007-11-24,Parts per billion,7.458333,10.9,18,14.0
16455,New York,Bronx,New York,2007-11-24,Parts per billion,7.4375,10.7,20,10.95713213213213
16456,New York,Bronx,New York,2007-11-24,Parts per billion,7.4375,10.7,20,10.95713213213213
16457,New York,Bronx,New York,2007-11-25,Parts per billion,19.7125,31.9,6,44.0
16458,New York,Bronx,New York,2007-11-25,Parts per billion,19.7125,31.9,6,44.0
16459,New York,Bronx,New York,2007-11-25,Parts per billion,19.6625,27.2,8,10.95713213213213
16460,New York,Bronx,New York,2007-11-25,Parts per billion,19.6625,27.2,8,10.95713213213213
16461,New York,Bronx,New York,2007-11-26,Parts per billion,9.059091,28.2,13,40.0
16462,New York,Bronx,New York,2007-11-26,Parts per billion,9.059091,28.2,13,40.0
16463,New York,Bronx,New York,2007-11-26,Parts per billion,9.257143,20.9,14,10.95713213213213
16464,New York,Bronx,New York,2007-11-26,Parts per billion,9.257143,20.9,14,10.95713213213213
16465,New York,Bronx,New York,2007-11-27,Parts per billion,6.175,10.6,20,14.0
16466,New York,Bronx,New York,2007-11-27,Parts per billion,6.175,10.6,20,14.0
16467,New York,Bronx,New York,2007-11-27,Parts per billion,6.15,9.9,23,10.95713213213213
16468,New York,Bronx,New York,2007-11-27,Parts per billion,6.15,9.9,23,10.95713213213213
16469,New York,Bronx,New York,2007-11-28,Parts per billion,5.879167,13.7,7,19.0
16470,New York,Bronx,New York,2007-11-28,Parts per billion,5.879167,13.7,7,19.0
16471,New York,Bronx,New York,2007-11-28,Parts per billion,5.8375,11.3,8,10.95713213213213
16472,New York,Bronx,New York,2007-11-28,Parts per billion,5.8375,11.3,8,10.95713213213213
16473,New York,Bronx,New York,2007-11-29,Parts per billion,9.241667,17.2,19,24.0
16474,New York,Bronx,New York,2007-11-29,Parts per billion,9.241667,17.2,19,24.0
16475,New York,Bronx,New York,2007-11-29,Parts per billion,9.2125,15.2,20,10.95713213213213
16476,New York,Bronx,New York,2007-11-29,Parts per billion,9.2125,15.2,20,10.95713213213213
16477,New York,Bronx,New York,2007-11-30,Parts per billion,9.083333,17.6,5,24.0
16478,New York,Bronx,New York,2007-11-30,Parts per billion,9.083333,17.6,5,24.0
16479,New York,Bronx,New York,2007-11-30,Parts per billion,9.0375,13.4,23,10.95713213213213
16480,New York,Bronx,New York,2007-11-30,Parts per billion,9.0375,13.4,23,10.95713213213213
16481,New York,Bronx,New York,2007-12-01,Parts per billion,6.983333,14.0,0,20.0
16482,New York,Bronx,New York,2007-12-01,Parts per billion,6.983333,14.0,0,20.0
16483,New York,Bronx,New York,2007-12-01,Parts per billion,6.95,13.9,2,10.95713213213213
16484,New York,Bronx,New York,2007-12-01,Parts per billion,6.95,13.9,2,10.95713213213213
16485,New York,Bronx,New York,2007-12-02,Parts per billion,8.3,12.7,18,17.0
16486,New York,Bronx,New York,2007-12-02,Parts per billion,8.3,12.7,18,17.0
16487,New York,Bronx,New York,2007-12-02,Parts per billion,8.275,12.3,20,10.95713213213213
16488,New York,Bronx,New York,2007-12-02,Parts per billion,8.275,12.3,20,10.95713213213213
16489,New York,Bronx,New York,2007-12-03,Parts per billion,8.835,14.9,8,20.0
16490,New York,Bronx,New York,2007-12-03,Parts per billion,8.835,14.9,8,20.0
16491,New York,Bronx,New York,2007-12-03,Parts per billion,8.2,11.9,2,10.95713213213213
16492,New York,Bronx,New York,2007-12-03,Parts per billion,8.2,11.9,2,10.95713213213213
16493,New York,Bronx,New York,2007-12-04,Parts per billion,7.2625,10.7,21,14.0
16494,New York,Bronx,New York,2007-12-04,Parts per billion,7.2625,10.7,21,14.0
16495,New York,Bronx,New York,2007-12-04,Parts per billion,7.2375,9.9,23,10.95713213213213
16496,New York,Bronx,New York,2007-12-04,Parts per billion,7.2375,9.9,23,10.95713213213213
16497,New York,Bronx,New York,2007-12-05,Parts per billion,11.104167,16.7,6,23.0
16498,New York,Bronx,New York,2007-12-05,Parts per billion,11.104167,16.7,6,23.0
16499,New York,Bronx,New York,2007-12-05,Parts per billion,11.0625,16.0,8,10.95713213213213
16500,New York,Bronx,New York,2007-12-05,Parts per billion,11.0625,16.0,8,10.95713213213213
16501,New York,Bronx,New York,2007-12-06,Parts per billion,8.754167,19.6,22,27.0
16502,New York,Bronx,New York,2007-12-06,Parts per billion,8.754167,19.6,22,27.0
16503,New York,Bronx,New York,2007-12-06,Parts per billion,8.725,18.4,23,10.95713213213213
16504,New York,Bronx,New York,2007-12-06,Parts per billion,8.725,18.4,23,10.95713213213213
16505,New York,Bronx,New York,2007-12-07,Parts per billion,22.6375,38.5,7,54.0
16506,New York,Bronx,New York,2007-12-07,Parts per billion,22.6375,38.5,7,54.0
16507,New York,Bronx,New York,2007-12-07,Parts per billion,22.6,32.6,8,10.95713213213213
16508,New York,Bronx,New York,2007-12-07,Parts per billion,22.6,32.6,8,10.95713213213213
16509,New York,Bronx,New York,2007-12-08,Parts per billion,17.6375,23.3,18,33.0
16510,New York,Bronx,New York,2007-12-08,Parts per billion,17.6375,23.3,18,33.0
16511,New York,Bronx,New York,2007-12-08,Parts per billion,17.6,22.4,20,10.95713213213213
16512,New York,Bronx,New York,2007-12-08,Parts per billion,17.6,22.4,20,10.95713213213213
16513,New York,Bronx,New York,2007-12-09,Parts per billion,11.625,23.5,12,33.0
16514,New York,Bronx,New York,2007-12-09,Parts per billion,11.625,23.5,12,33.0
16515,New York,Bronx,New York,2007-12-09,Parts per billion,11.6,17.6,11,10.95713213213213
16516,New York,Bronx,New York,2007-12-09,Parts per billion,11.6,17.6,11,10.95713213213213
16517,New York,Bronx,New York,2007-12-10,Parts per billion,9.0,15.0,14,21.0
16518,New York,Bronx,New York,2007-12-10,Parts per billion,9.0,15.0,14,21.0
16519,New York,Bronx,New York,2007-12-10,Parts per billion,8.975,11.1,17,10.95713213213213
16520,New York,Bronx,New York,2007-12-10,Parts per billion,8.975,11.1,17,10.95713213213213
16521,New York,Bronx,New York,2007-12-11,Parts per billion,8.104545,19.4,13,27.0
16522,New York,Bronx,New York,2007-12-11,Parts per billion,8.104545,19.4,13,27.0
16523,New York,Bronx,New York,2007-12-11,Parts per billion,8.014286,11.8,14,10.95713213213213
16524,New York,Bronx,New York,2007-12-11,Parts per billion,8.014286,11.8,14,10.95713213213213
16525,New York,Bronx,New York,2007-12-12,Parts per billion,9.566667,25.5,6,36.0
16526,New York,Bronx,New York,2007-12-12,Parts per billion,9.566667,25.5,6,36.0
16527,New York,Bronx,New York,2007-12-12,Parts per billion,9.5375,18.6,8,10.95713213213213
16528,New York,Bronx,New York,2007-12-12,Parts per billion,9.5375,18.6,8,10.95713213213213
16529,New York,Bronx,New York,2007-12-13,Parts per billion,6.083333,8.7,0,11.0
16530,New York,Bronx,New York,2007-12-13,Parts per billion,6.083333,8.7,0,11.0
16531,New York,Bronx,New York,2007-12-13,Parts per billion,6.0625,7.6,2,10.95713213213213
16532,New York,Bronx,New York,2007-12-13,Parts per billion,6.0625,7.6,2,10.95713213213213
16533,New York,Bronx,New York,2007-12-14,Parts per billion,18.2,38.4,8,54.0
16534,New York,Bronx,New York,2007-12-14,Parts per billion,18.2,38.4,8,54.0
16535,New York,Bronx,New York,2007-12-14,Parts per billion,18.1625,32.0,8,10.95713213213213
16536,New York,Bronx,New York,2007-12-14,Parts per billion,18.1625,32.0,8,10.95713213213213
16537,New York,Bronx,New York,2007-12-15,Parts per billion,5.975,13.4,6,19.0
16538,New York,Bronx,New York,2007-12-15,Parts per billion,5.975,13.4,6,19.0
16539,New York,Bronx,New York,2007-12-15,Parts per billion,5.9375,10.4,8,10.95713213213213
16540,New York,Bronx,New York,2007-12-15,Parts per billion,5.9375,10.4,8,10.95713213213213
16541,New York,Bronx,New York,2007-12-16,Parts per billion,5.8125,13.0,17,19.0
16542,New York,Bronx,New York,2007-12-16,Parts per billion,5.8125,13.0,17,19.0
16543,New York,Bronx,New York,2007-12-16,Parts per billion,5.7875,10.9,20,10.95713213213213
16544,New York,Bronx,New York,2007-12-16,Parts per billion,5.7875,10.9,20,10.95713213213213
16545,New York,Bronx,New York,2007-12-17,Parts per billion,8.668182,15.0,23,21.0
16546,New York,Bronx,New York,2007-12-17,Parts per billion,8.668182,15.0,23,21.0
16547,New York,Bronx,New York,2007-12-17,Parts per billion,8.657143,13.7,23,10.95713213213213
16548,New York,Bronx,New York,2007-12-17,Parts per billion,8.657143,13.7,23,10.95713213213213
16549,New York,Bronx,New York,2007-12-18,Parts per billion,17.329167,26.8,6,37.0
16550,New York,Bronx,New York,2007-12-18,Parts per billion,17.329167,26.8,6,37.0
16551,New York,Bronx,New York,2007-12-18,Parts per billion,17.3,24.0,23,10.95713213213213
16552,New York,Bronx,New York,2007-12-18,Parts per billion,17.3,24.0,23,10.95713213213213
16553,New York,Bronx,New York,2007-12-19,Parts per billion,17.629167,40.2,5,56.0
16554,New York,Bronx,New York,2007-12-19,Parts per billion,17.629167,40.2,5,56.0
16555,New York,Bronx,New York,2007-12-19,Parts per billion,17.5875,29.6,5,10.95713213213213
16556,New York,Bronx,New York,2007-12-19,Parts per billion,17.5875,29.6,5,10.95713213213213
16557,New York,Bronx,New York,2007-12-20,Parts per billion,14.695833,26.4,7,37.0
16558,New York,Bronx,New York,2007-12-20,Parts per billion,14.695833,26.4,7,37.0
16559,New York,Bronx,New York,2007-12-20,Parts per billion,14.6625,23.6,8,10.95713213213213
16560,New York,Bronx,New York,2007-12-20,Parts per billion,14.6625,23.6,8,10.95713213213213
16561,New York,Bronx,New York,2007-12-21,Parts per billion,4.4125,9.8,0,13.0
16562,New York,Bronx,New York,2007-12-21,Parts per billion,4.4125,9.8,0,13.0
16563,New York,Bronx,New York,2007-12-21,Parts per billion,4.375,7.6,2,10.95713213213213
16564,New York,Bronx,New York,2007-12-21,Parts per billion,4.375,7.6,2,10.95713213213213
16565,New York,Bronx,New York,2007-12-22,Parts per billion,4.670833,6.6,19,9.0
16566,New York,Bronx,New York,2007-12-22,Parts per billion,4.670833,6.6,19,9.0
16567,New York,Bronx,New York,2007-12-22,Parts per billion,4.6375,5.8,20,10.95713213213213
16568,New York,Bronx,New York,2007-12-22,Parts per billion,4.6375,5.8,20,10.95713213213213
16569,New York,Bronx,New York,2007-12-23,Parts per billion,3.241667,5.7,23,7.0
16570,New York,Bronx,New York,2007-12-23,Parts per billion,3.241667,5.7,23,7.0
16571,New York,Bronx,New York,2007-12-23,Parts per billion,3.2,5.2,11,10.95713213213213
16572,New York,Bronx,New York,2007-12-23,Parts per billion,3.2,5.2,11,10.95713213213213
16573,New York,Bronx,New York,2007-12-24,Parts per billion,10.429167,17.2,21,24.0
16574,New York,Bronx,New York,2007-12-24,Parts per billion,10.429167,17.2,21,24.0
16575,New York,Bronx,New York,2007-12-24,Parts per billion,10.4,15.5,23,10.95713213213213
16576,New York,Bronx,New York,2007-12-24,Parts per billion,10.4,15.5,23,10.95713213213213
16577,New York,Bronx,New York,2007-12-25,Parts per billion,12.9875,26.4,5,37.0
16578,New York,Bronx,New York,2007-12-25,Parts per billion,12.9875,26.4,5,37.0
16579,New York,Bronx,New York,2007-12-25,Parts per billion,12.9375,23.3,8,10.95713213213213
16580,New York,Bronx,New York,2007-12-25,Parts per billion,12.9375,23.3,8,10.95713213213213
16581,New York,Bronx,New York,2007-12-26,Parts per billion,8.786364,19.3,4,27.0
16582,New York,Bronx,New York,2007-12-26,Parts per billion,8.786364,19.3,4,27.0
16583,New York,Bronx,New York,2007-12-26,Parts per billion,7.333333,11.0,2,10.95713213213213
16584,New York,Bronx,New York,2007-12-26,Parts per billion,7.333333,11.0,2,10.95713213213213
16585,New York,Bronx,New York,2007-12-27,Parts per billion,10.420833,20.0,16,29.0
16586,New York,Bronx,New York,2007-12-27,Parts per billion,10.420833,20.0,16,29.0
16587,New York,Bronx,New York,2007-12-27,Parts per billion,10.4,14.5,17,10.95713213213213
16588,New York,Bronx,New York,2007-12-27,Parts per billion,10.4,14.5,17,10.95713213213213
16589,New York,Bronx,New York,2007-12-28,Parts per billion,12.0125,29.3,5,41.0
16590,New York,Bronx,New York,2007-12-28,Parts per billion,12.0125,29.3,5,41.0
16591,New York,Bronx,New York,2007-12-28,Parts per billion,11.9625,24.9,8,10.95713213213213
16592,New York,Bronx,New York,2007-12-28,Parts per billion,11.9625,24.9,8,10.95713213213213
16593,New York,Bronx,New York,2007-12-29,Parts per billion,11.058333,25.6,7,36.0
16594,New York,Bronx,New York,2007-12-29,Parts per billion,11.058333,25.6,7,36.0
16595,New York,Bronx,New York,2007-12-29,Parts per billion,11.0375,19.9,8,10.95713213213213
16596,New York,Bronx,New York,2007-12-29,Parts per billion,11.0375,19.9,8,10.95713213213213
16597,New York,Bronx,New York,2007-12-30,Parts per billion,9.7,27.0,6,39.0
16598,New York,Bronx,New York,2007-12-30,Parts per billion,9.7,27.0,6,39.0
16599,New York,Bronx,New York,2007-12-30,Parts per billion,9.675,24.4,8,10.95713213213213
16600,New York,Bronx,New York,2007-12-30,Parts per billion,9.675,24.4,8,10.95713213213213
16601,New York,Bronx,New York,2007-12-31,Parts per billion,13.421739,31.0,22,44.0
16602,New York,Bronx,New York,2007-12-31,Parts per billion,13.421739,31.0,22,44.0
16603,New York,Bronx,New York,2007-12-31,Parts per billion,11.985714,19.4,20,10.95713213213213
16604,New York,Bronx,New York,2007-12-31,Parts per billion,11.985714,19.4,20,10.95713213213213
16605,New York,Queens,New York,2007-01-01,Parts per billion,3.25,10.0,18,14.0
16606,New York,Queens,New York,2007-01-01,Parts per billion,3.25,10.0,18,14.0
16607,New York,Queens,New York,2007-01-01,Parts per billion,3.2125,6.3,20,10.95713213213213
16608,New York,Queens,New York,2007-01-01,Parts per billion,3.2125,6.3,20,10.95713213213213
16609,New York,Queens,New York,2007-01-02,Parts per billion,3.875,9.0,23,13.0
16610,New York,Queens,New York,2007-01-02,Parts per billion,3.875,9.0,23,13.0
16611,New York,Queens,New York,2007-01-02,Parts per billion,3.85,6.0,23,10.95713213213213
16612,New York,Queens,New York,2007-01-02,Parts per billion,3.85,6.0,23,10.95713213213213
16613,New York,Queens,New York,2007-01-03,Parts per billion,16.291667,33.0,8,47.0
16614,New York,Queens,New York,2007-01-03,Parts per billion,16.291667,33.0,8,47.0
16615,New York,Queens,New York,2007-01-03,Parts per billion,16.2625,28.0,8,10.95713213213213
16616,New York,Queens,New York,2007-01-03,Parts per billion,16.2625,28.0,8,10.95713213213213
16617,New York,Queens,New York,2007-01-04,Parts per billion,14.708333,21.0,6,30.0
16618,New York,Queens,New York,2007-01-04,Parts per billion,14.708333,21.0,6,30.0
16619,New York,Queens,New York,2007-01-04,Parts per billion,14.6875,19.3,8,10.95713213213213
16620,New York,Queens,New York,2007-01-04,Parts per billion,14.6875,19.3,8,10.95713213213213
16621,New York,Queens,New York,2007-01-05,Parts per billion,4.277778,14.0,8,20.0
16622,New York,Queens,New York,2007-01-05,Parts per billion,4.277778,14.0,8,20.0
16623,New York,Queens,New York,2007-01-05,Parts per billion,4.233333,8.6,8,10.95713213213213
16624,New York,Queens,New York,2007-01-05,Parts per billion,4.233333,8.6,8,10.95713213213213
16625,New York,Queens,New York,2007-01-06,Parts per billion,1.954545,5.0,18,7.0
16626,New York,Queens,New York,2007-01-06,Parts per billion,1.954545,5.0,18,7.0
16627,New York,Queens,New York,2007-01-06,Parts per billion,1.985714,4.0,20,10.95713213213213
16628,New York,Queens,New York,2007-01-06,Parts per billion,1.985714,4.0,20,10.95713213213213
16629,New York,Queens,New York,2007-01-07,Parts per billion,2.791667,7.0,8,10.0
16630,New York,Queens,New York,2007-01-07,Parts per billion,2.791667,7.0,8,10.0
16631,New York,Queens,New York,2007-01-07,Parts per billion,2.7375,4.3,8,10.95713213213213
16632,New York,Queens,New York,2007-01-07,Parts per billion,2.7375,4.3,8,10.95713213213213
16633,New York,Queens,New York,2007-01-08,Parts per billion,3.541667,7.0,15,10.0
16634,New York,Queens,New York,2007-01-08,Parts per billion,3.541667,7.0,15,10.0
16635,New York,Queens,New York,2007-01-08,Parts per billion,3.5,5.3,17,10.95713213213213
16636,New York,Queens,New York,2007-01-08,Parts per billion,3.5,5.3,17,10.95713213213213
16637,New York,Queens,New York,2007-01-09,Parts per billion,8.958333,18.0,9,26.0
16638,New York,Queens,New York,2007-01-09,Parts per billion,8.958333,18.0,9,26.0
16639,New York,Queens,New York,2007-01-09,Parts per billion,8.925,16.0,8,10.95713213213213
16640,New York,Queens,New York,2007-01-09,Parts per billion,8.925,16.0,8,10.95713213213213
16641,New York,Queens,New York,2007-01-10,Parts per billion,3.708333,6.0,7,9.0
16642,New York,Queens,New York,2007-01-10,Parts per billion,3.708333,6.0,7,9.0
16643,New York,Queens,New York,2007-01-10,Parts per billion,3.675,4.3,8,10.95713213213213
16644,New York,Queens,New York,2007-01-10,Parts per billion,3.675,4.3,8,10.95713213213213
16645,New York,Queens,New York,2007-01-11,Parts per billion,6.26087,12.0,11,17.0
16646,New York,Queens,New York,2007-01-11,Parts per billion,6.26087,12.0,11,17.0
16647,New York,Queens,New York,2007-01-11,Parts per billion,6.442857,9.6,11,10.95713213213213
16648,New York,Queens,New York,2007-01-11,Parts per billion,6.442857,9.6,11,10.95713213213213
16649,New York,Queens,New York,2007-01-12,Parts per billion,14.333333,26.0,22,37.0
16650,New York,Queens,New York,2007-01-12,Parts per billion,14.333333,26.0,22,37.0
16651,New York,Queens,New York,2007-01-12,Parts per billion,14.3,23.0,20,10.95713213213213
16652,New York,Queens,New York,2007-01-12,Parts per billion,14.3,23.0,20,10.95713213213213
16653,New York,Queens,New York,2007-01-13,Parts per billion,9.041667,15.0,0,21.0
16654,New York,Queens,New York,2007-01-13,Parts per billion,9.041667,15.0,0,21.0
16655,New York,Queens,New York,2007-01-13,Parts per billion,9.0,13.6,2,10.95713213213213
16656,New York,Queens,New York,2007-01-13,Parts per billion,9.0,13.6,2,10.95713213213213
16657,New York,Queens,New York,2007-01-14,Parts per billion,2.875,4.0,4,6.0
16658,New York,Queens,New York,2007-01-14,Parts per billion,2.875,4.0,4,6.0
16659,New York,Queens,New York,2007-01-14,Parts per billion,2.85,3.6,5,10.95713213213213
16660,New York,Queens,New York,2007-01-14,Parts per billion,2.85,3.6,5,10.95713213213213
16661,New York,Queens,New York,2007-01-15,Parts per billion,5.791667,12.0,17,17.0
16662,New York,Queens,New York,2007-01-15,Parts per billion,5.791667,12.0,17,17.0
16663,New York,Queens,New York,2007-01-15,Parts per billion,5.75,10.0,20,10.95713213213213
16664,New York,Queens,New York,2007-01-15,Parts per billion,5.75,10.0,20,10.95713213213213
16665,New York,Queens,New York,2007-01-16,Parts per billion,5.208333,12.0,0,17.0
16666,New York,Queens,New York,2007-01-16,Parts per billion,5.208333,12.0,0,17.0
16667,New York,Queens,New York,2007-01-16,Parts per billion,5.175,8.3,2,10.95713213213213
16668,New York,Queens,New York,2007-01-16,Parts per billion,5.175,8.3,2,10.95713213213213
16669,New York,Queens,New York,2007-01-17,Parts per billion,5.708333,12.0,23,17.0
16670,New York,Queens,New York,2007-01-17,Parts per billion,5.708333,12.0,23,17.0
16671,New York,Queens,New York,2007-01-17,Parts per billion,5.675,8.3,23,10.95713213213213
16672,New York,Queens,New York,2007-01-17,Parts per billion,5.675,8.3,23,10.95713213213213
16673,New York,Queens,New York,2007-01-18,Parts per billion,13.3,28.0,10,40.0
16674,New York,Queens,New York,2007-01-18,Parts per billion,13.3,28.0,10,40.0
16675,New York,Queens,New York,2007-01-18,Parts per billion,12.25,16.0,23,10.95713213213213
16676,New York,Queens,New York,2007-01-18,Parts per billion,12.25,16.0,23,10.95713213213213
16677,New York,Queens,New York,2007-01-19,Parts per billion,12.291667,28.0,9,40.0
16678,New York,Queens,New York,2007-01-19,Parts per billion,12.291667,28.0,9,40.0
16679,New York,Queens,New York,2007-01-19,Parts per billion,12.2375,25.6,8,10.95713213213213
16680,New York,Queens,New York,2007-01-19,Parts per billion,12.2375,25.6,8,10.95713213213213
16681,New York,Queens,New York,2007-01-20,Parts per billion,3.916667,7.0,0,10.0
16682,New York,Queens,New York,2007-01-20,Parts per billion,3.916667,7.0,0,10.0
16683,New York,Queens,New York,2007-01-20,Parts per billion,3.9,6.3,2,10.95713213213213
16684,New York,Queens,New York,2007-01-20,Parts per billion,3.9,6.3,2,10.95713213213213
16685,New York,Queens,New York,2007-01-21,Parts per billion,7.958333,13.0,17,19.0
16686,New York,Queens,New York,2007-01-21,Parts per billion,7.958333,13.0,17,19.0
16687,New York,Queens,New York,2007-01-21,Parts per billion,7.925,12.3,17,10.95713213213213
16688,New York,Queens,New York,2007-01-21,Parts per billion,7.925,12.3,17,10.95713213213213
16689,New York,Queens,New York,2007-01-22,Parts per billion,12.208333,21.0,12,30.0
16690,New York,Queens,New York,2007-01-22,Parts per billion,12.208333,21.0,12,30.0
16691,New York,Queens,New York,2007-01-22,Parts per billion,12.175,19.0,14,10.95713213213213
16692,New York,Queens,New York,2007-01-22,Parts per billion,12.175,19.0,14,10.95713213213213
16693,New York,Queens,New York,2007-01-23,Parts per billion,9.916667,24.0,23,34.0
16694,New York,Queens,New York,2007-01-23,Parts per billion,9.916667,24.0,23,34.0
16695,New York,Queens,New York,2007-01-23,Parts per billion,9.875,18.6,23,10.95713213213213
16696,New York,Queens,New York,2007-01-23,Parts per billion,9.875,18.6,23,10.95713213213213
16697,New York,Queens,New York,2007-01-24,Parts per billion,12.416667,26.0,0,37.0
16698,New York,Queens,New York,2007-01-24,Parts per billion,12.416667,26.0,0,37.0
16699,New York,Queens,New York,2007-01-24,Parts per billion,12.3875,24.0,2,10.95713213213213
16700,New York,Queens,New York,2007-01-24,Parts per billion,12.3875,24.0,2,10.95713213213213
16701,New York,Queens,New York,2007-01-25,Parts per billion,6.333333,14.0,9,20.0
16702,New York,Queens,New York,2007-01-25,Parts per billion,6.333333,14.0,9,20.0
16703,New York,Queens,New York,2007-01-25,Parts per billion,6.3,10.0,11,10.95713213213213
16704,New York,Queens,New York,2007-01-25,Parts per billion,6.3,10.0,11,10.95713213213213
16705,New York,Queens,New York,2007-01-26,Parts per billion,6.277778,11.0,22,16.0
16706,New York,Queens,New York,2007-01-26,Parts per billion,6.277778,11.0,22,16.0
16707,New York,Queens,New York,2007-01-26,Parts per billion,6.25,9.6,23,10.95713213213213
16708,New York,Queens,New York,2007-01-26,Parts per billion,6.25,9.6,23,10.95713213213213
16709,New York,Queens,New York,2007-01-27,Parts per billion,16.375,27.0,23,39.0
16710,New York,Queens,New York,2007-01-27,Parts per billion,16.375,27.0,23,39.0
16711,New York,Queens,New York,2007-01-27,Parts per billion,16.3375,26.0,23,10.95713213213213
16712,New York,Queens,New York,2007-01-27,Parts per billion,16.3375,26.0,23,10.95713213213213
16713,New York,Queens,New York,2007-01-28,Parts per billion,10.333333,18.0,0,26.0
16714,New York,Queens,New York,2007-01-28,Parts per billion,10.333333,18.0,0,26.0
16715,New York,Queens,New York,2007-01-28,Parts per billion,10.3,17.0,5,10.95713213213213
16716,New York,Queens,New York,2007-01-28,Parts per billion,10.3,17.0,5,10.95713213213213
16717,New York,Queens,New York,2007-01-29,Parts per billion,8.208333,18.0,22,26.0
