id,release_date,title,vote_average,vote_count,Label
9942,1989-02-16,Major League,6.6,217,good
10655,1993-10-08,Gettysburg,6.6,90,good
1948,2006-08-31,Crank,6.6,1151,good
16241,1978-10-05,The Boys from Brazil,6.6,101,good
3989,2004-10-10,Team America: World Police,6.6,660,good
41233,2010-08-04,Step Up 3D,6.6,582,good
12244,2009-08-19,9,6.6,1262,good
198185,2014-05-09,Million Dollar Arm,6.6,259,good
3902,2007-10-01,I'm Not There.,6.6,195,good
913,1999-08-06,The Thomas Crown Affair,6.6,339,good
11282,2004-05-30,Harold & Kumar Go to White Castle,6.6,693,good
1858,2007-06-27,Transformers,6.6,4040,good
20504,2010-01-14,The Book of Eli,6.6,2164,good
549,1996-08-09,Basquiat,6.6,94,good
13856,2006-01-30,Special,6.6,32,good
12079,2002-06-01,Spun,6.6,132,good
87825,2012-09-21,Trouble with the Curve,6.6,366,good
13537,2003-11-14,Shattered Glass,6.6,111,good
17332,2009-04-24,The Soloist,6.6,234,good
209263,2013-09-18,Enough Said,6.6,348,good
10873,2000-05-15,Shadow of the Vampire,6.6,148,good
223485,2015-04-16,Slow West,6.6,367,good
2163,1997-05-02,Breakdown,6.6,198,good
10195,2011-04-21,Thor,6.6,6525,good
46138,2010-09-11,Made in Dagenham,6.6,94,good
14411,2003-07-02,Sinbad: Legend of the Seven Seas,6.6,372,good
10288,2006-09-07,Fido,6.6,135,good
83588,2012-10-12,Middle of Nowhere,6.6,7,good
11583,1979-01-25,The First Great Train Robbery,6.6,74,good
712,1994-03-09,Four Weddings and a Funeral,6.6,632,good
170687,2014-09-10,The Boxtrolls,6.6,668,good
10226,2003-06-18,High Tension,6.6,271,good
7980,2009-12-26,The Lovely Bones,6.6,1065,good
316152,2016-06-24,Free State of Jones,6.6,428,good
39514,2010-10-13,RED,6.6,2808,good
8367,1991-06-14,Robin Hood: Prince of Thieves,6.6,909,good
29146,1968-09-23,Charly,6.6,28,good
39939,2001-01-18,Super Troopers,6.6,362,good
9799,2001-06-22,The Fast and the Furious,6.6,3428,good
131634,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.6,3984,good
20360,2007-03-27,Namastey London,6.6,29,good
10027,2005-02-02,Unleashed,6.6,518,good
43942,2010-10-01,Freakonomics,6.6,36,good
37233,1993-06-30,The Firm,6.6,501,good
19644,2003-12-24,Silmido,6.6,28,good
269057,2014-09-08,Bang Bang Baby,6.6,8,good
676,2001-05-21,Pearl Harbor,6.6,1791,good
152747,2013-10-18,All Is Lost,6.6,671,good
8545,1998-11-05,Little Voice,6.6,61,good
9659,1979-04-12,Mad Max,6.6,1213,good
29461,1997-09-26,Soul Food,6.6,19,good
27191,1952-01-10,The Greatest Show on Earth,6.6,50,good
46420,2009-09-13,The Loved Ones,6.6,207,good
13362,2007-04-30,Taxi to the Dark Side,6.6,53,good
1696,2005-07-22,The Devil's Rejects,6.6,322,good
78698,2012-02-02,Big Miracle,6.6,152,good
12573,2009-10-02,A Serious Man,6.6,483,good
44945,2010-09-10,Trust,6.6,307,good
24803,2009-08-06,Julie & Julia,6.6,560,good
11977,1980-07-25,Caddyshack,6.6,365,good
44896,2011-03-02,Rango,6.6,2051,good
14517,2005-01-25,Mirrormask,6.6,102,good
4523,2007-11-20,Enchanted,6.6,1449,good
9387,1982-04-02,Conan the Barbarian,6.6,650,good
19204,1981-04-22,The Beyond,6.6,117,good
131631,2014-11-18,The Hunger Games: Mockingjay - Part 1,6.6,5584,good
11240,1985-09-07,My Beautiful Laundrette,6.6,51,good
37686,2011-06-08,Super 8,6.6,2435,good
4517,2007-09-09,Elizabeth: The Golden Age,6.6,303,good
26379,2009-12-04,Paa,6.6,19,good
68818,2011-08-31,Blackthorn,6.6,73,good
49049,2012-09-07,Dredd,6.6,1940,good
283708,2014-08-30,Far from Men,6.6,43,good
364,1992-06-19,Batman Returns,6.6,1673,good
9476,2001-05-11,A Knight's Tale,6.6,907,good
12509,2000-09-06,Pollock,6.6,91,good
1597,2000-10-06,Meet the Parents,6.6,1698,good
29917,2009-06-19,Exam,6.6,523,good
62214,2012-10-04,Frankenweenie,6.6,932,good
5722,1970-07-17,Beyond the Valley of the Dolls,6.6,53,good
10803,1976-06-23,Logan's Run,6.6,269,good
13370,2003-04-16,A Mighty Wind,6.6,74,good
5353,2007-09-03,The Hunting Party,6.6,96,good
8271,2007-04-12,Disturbia,6.6,1006,good
8618,2006-10-02,The History Boys,6.6,66,good
1771,2011-07-22,Captain America: The First Avenger,6.6,7047,good
35032,1948-06-11,The Pirate,6.6,17,good
113947,2012-05-02,The Sessions,6.6,179,good
56930,1947-12-27,Tycoon,6.6,4,good
39254,2011-09-28,Real Steel,6.6,2692,good
238636,2014-07-17,The Purge: Anarchy,6.6,1954,good
920,2006-06-08,Cars,6.6,3877,good
10786,1976-03-11,Robin and Marian,6.6,50,good
879,1991-12-11,Hook,6.6,1532,good
1573,1990-07-02,Die Hard 2,6.6,1896,good
953,2005-05-25,Madagascar,6.6,3237,good
188652,2013-04-26,The Ghastly Love of Johnny X,6.6,8,good
6415,1999-09-27,Three Kings,6.6,692,good
256924,2015-03-19,Danny Collins,6.6,183,good
10388,1999-05-15,The Limey,6.6,105,good
8649,1999-10-22,Bringing Out the Dead,6.6,225,good
158895,2013-06-28,This Is Martin Bonner,6.6,4,good
1494,2006-12-21,Curse of the Golden Flower,6.6,203,good
768,2001-10-19,From Hell,6.6,741,good
198184,2015-03-04,Chappie,6.6,3062,good
7453,2005-01-15,The Hitchhiker's Guide to the Galaxy,6.6,1315,good
105864,2015-11-14,The Good Dinosaur,6.6,1736,good
26388,2010-09-24,Buried,6.6,827,good
1824,2004-02-13,50 First Dates,6.6,2105,good
188927,2016-07-07,Star Trek Beyond,6.6,2568,good
11086,2001-12-21,The Majestic,6.6,188,good
9367,1992-09-04,El Mariachi,6.6,238,good
13898,2000-09-08,The Circle,6.6,17,good
83542,2012-10-26,Cloud Atlas,6.6,2977,good
1125,2006-12-25,Dreamgirls,6.6,284,good
7504,1998-09-16,Earth,6.6,9,good
10105,2003-09-11,Saints and Soldiers,6.6,98,good
9362,1990-01-19,Tremors,6.6,864,good
14729,1980-05-12,The Long Riders,6.6,50,good
59967,2012-09-26,Looper,6.6,4697,good
325789,2016-07-13,The Infiltrator,6.6,573,good
75900,2011-10-17,My Week with Marilyn,6.6,406,good
254,2005-12-14,King Kong,6.6,2337,good
11690,1988-02-26,Bloodsport,6.6,363,good
2148,1984-12-14,The Cotton Club,6.6,68,good
25,2005-11-04,Jarhead,6.6,765,good
9900,2006-01-06,Grandma's Boy,6.6,220,good
49963,1996-07-17,Walking and Talking,6.6,7,good
45132,2010-09-09,Super,6.6,441,good
10138,2010-04-28,Iron Man 2,6.6,6849,good
20763,1992-02-21,Radio Flyer,6.6,53,good
18925,2006-09-29,Facing the Giants,6.6,64,good
1495,2005-05-03,Kingdom of Heaven,6.6,1157,good
8847,2008-02-12,Standard Operating Procedure,6.6,14,good
309425,2015-03-20,Do You Believe?,6.6,48,good
13996,2008-08-06,Bottle Shock,6.6,60,good
291362,2015-03-06,Road Hard,6.6,8,good
270303,2015-02-04,It Follows,6.6,1832,good
23963,2009-03-06,Pontypool,6.6,183,good
11624,1972-08-06,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,good
9763,2005-06-06,Goal!: The Dream Begins,6.6,238,good
17979,2009-11-04,A Christmas Carol,6.6,1095,good
245916,2014-10-09,Kill the Messenger,6.6,355,good
9311,1997-02-13,Smilla's Sense of Snow,6.6,60,good
710,1995-11-16,GoldenEye,6.6,1174,good
80274,2013-10-23,Ender's Game,6.6,2303,good
846,1998-06-19,The X Files,6.6,488,good
9372,2004-01-17,Super Size Me,6.6,506,good
136400,2013-08-02,2 Guns,6.6,1589,good
22267,1999-11-24,Ride with the Devil,6.6,49,good
9654,2003-05-30,The Italian Job,6.6,1919,good
20862,1998-01-16,Smoke Signals,6.6,24,good
6575,2007-12-21,Walk Hard: The Dewey Cox Story,6.6,212,good
11770,2001-07-12,Shaolin Soccer,6.6,491,good
232672,2014-05-21,Blended,6.6,1006,good
8872,1992-02-14,Wayne's World,6.5,728,good
74465,2011-12-22,We Bought a Zoo,6.5,909,good
1365,2001-11-11,Monster's Ball,6.5,250,good
39269,1980-05-01,Out of the Blue,6.5,17,good
46195,2011-04-03,Rio,6.5,2166,good
39781,2010-07-09,The Kids Are All Right,6.5,506,good
1389,1998-06-26,Out of Sight,6.5,333,good
205775,2015-11-20,In the Heart of the Sea,6.5,1276,good
38363,2010-05-20,Fair Game,6.5,235,good
10800,2008-03-19,Dragon Hunters,6.5,129,good
96724,2012-09-06,Anna Karenina,6.5,639,good
14662,1998-08-14,Slums of Beverly Hills,6.5,44,good
22794,2009-09-17,Cloudy with a Chance of Meatballs,6.5,1747,good
227973,2015-11-05,The Peanuts Movie,6.5,604,good
46332,2010-05-18,Of Gods and Men,6.5,91,good
4547,2002-03-29,Panic Room,6.5,1267,good
29920,2010-01-15,Easy Money,6.5,63,good
634,2001-04-13,Bridget Jones's Diary,6.5,1356,good
8355,2009-06-29,Ice Age: Dawn of the Dinosaurs,6.5,2271,good
14823,2006-12-01,London to Brighton,6.5,34,good
14014,2007-04-01,The Hammer,6.5,15,good
9336,1984-03-22,Police Academy,6.5,602,good
7446,2008-08-09,Tropic Thunder,6.5,1667,good
41216,2010-07-10,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,good
9481,1999-11-04,The Bone Collector,6.5,826,good
1635,2005-07-20,The Island,6.5,1770,good
8976,2005-04-22,A Lot Like Love,6.5,318,good
1562,2007-04-26,28 Weeks Later,6.5,1197,good
17113,2005-03-25,The Ballad of Jack and Rose,6.5,43,good
12113,2008-10-10,Body of Lies,6.5,895,good
6478,2004-12-17,Beyond the Sea,6.5,55,good
55604,1940-08-30,Boom Town,6.5,8,good
12133,2008-07-25,Step Brothers,6.5,1062,good
11820,2003-12-19,Mona Lisa Smile,6.5,393,good
14054,2008-03-07,Snow Angels,6.5,48,good
57120,2010-09-05,Meek's Cutoff,6.5,77,good
11412,1996-10-11,The Long Kiss Goodnight,6.5,314,good
12160,1994-06-24,Wyatt Earp,6.5,202,good
9087,1995-11-17,The American President,6.5,195,good
253306,2014-09-04,Housebound,6.5,358,good
1246,2006-12-20,Rocky Balboa,6.5,835,good
52790,2000-05-05,The Basket,6.5,6,good
68727,2013-03-27,Trance,6.5,956,good
2023,2004-03-05,Hidalgo,6.5,318,good
5994,2000-12-12,The Family Man,6.5,521,good
33196,2009-06-06,Tidal Wave,6.5,48,good
544,1998-07-15,There's Something About Mary,6.5,1590,good
25428,2003-10-05,I Love Your Work,6.5,2,good
6538,2007-12-19,Charlie Wilson's War,6.5,338,good
3021,2007-07-12,1408,6.5,1343,good
30596,2009-12-18,Bodyguards and Assassins,6.5,57,good
2976,2007-07-13,Hairspray,6.5,709,good
4349,2007-08-22,The Kingdom,6.5,513,good
9737,1995-04-07,Bad Boys,6.5,1699,good
13579,2008-08-22,The Longshots,6.5,11,good
950,2006-03-23,Ice Age: The Meltdown,6.5,2951,good
1903,2001-12-10,Vanilla Sky,6.5,1078,good
10316,2011-09-24,The Ides of March,6.5,910,good
20156,1994-09-24,Exotica,6.5,64,good
127918,2012-07-09,The Gatekeepers,6.5,39,good
290864,2014-10-31,Kung Fu Jungle,6.5,114,good
157849,2014-07-25,A Most Wanted Man,6.5,541,good
38050,2011-03-03,The Adjustment Bureau,6.5,1652,good
157847,2014-04-11,Joe,6.5,338,good
200505,2014-04-11,Draft Day,6.5,304,good
9104,2001-09-08,Buffalo Soldiers,6.5,93,good
34769,2009-09-12,Defendor,6.5,195,good
266102,2014-07-03,Desert Dancer,6.5,18,good
298,2007-06-07,Ocean's Thirteen,6.5,1999,good
8536,1980-12-04,Superman II,6.5,629,good
14293,2002-06-07,Poolhall Junkies,6.5,25,good
10045,2004-11-09,District B13,6.5,565,good
9352,2004-02-20,EuroTrip,6.5,656,good
64678,2011-06-17,The Art of Getting By,6.5,415,good
5,1995-12-09,Four Rooms,6.5,530,good
8467,1994-12-16,Dumb and Dumber,6.5,1859,good
12227,1991-01-18,White Fang,6.5,135,good
31005,2002-09-09,Moonlight Mile,6.5,52,good
12535,1977-12-25,High Anxiety,6.5,84,good
11253,2008-07-11,Hellboy II: The Golden Army,6.5,1527,good
55306,1997-06-13,Ulee's Gold,6.5,19,good
35691,2010-04-09,Letters to God,6.5,37,good
1487,2004-04-02,Hellboy,6.5,2225,good
8834,1997-08-07,Conspiracy Theory,6.5,431,good
2300,1996-11-15,Space Jam,6.5,1288,good
20770,1999-09-12,But I'm a Cheerleader,6.5,101,good
4911,2002-12-14,Dark Blue,6.5,85,good
11229,1996-08-23,Freeway,6.5,95,good
164457,2013-12-06,Out of the Furnace,6.5,720,good
9007,2005-09-16,Just Like Heaven,6.5,579,good
10557,1999-05-14,East Is East,6.5,59,good
4566,2007-09-28,Michael Clayton,6.5,501,good
1701,1997-06-01,Con Air,6.5,1270,good
13090,2008-01-18,Sunshine Cleaning,6.5,255,good
6687,2008-01-18,Transsiberian,6.5,195,good
31306,1999-10-22,Crazy in Alabama,6.5,12,good
8413,1997-08-15,Event Horizon,6.5,742,good
14635,2002-03-25,The Rookie,6.5,110,good
11091,2001-10-19,Riding in Cars with Boys,6.5,103,good
8967,2011-05-18,The Tree of Life,6.5,987,good
51540,2011-07-08,Horrible Bosses,6.5,2277,good
8065,2008-03-27,21,6.5,1375,good
38448,2009-09-14,Ondine,6.5,84,good
50544,2011-07-21,Friends with Benefits,6.5,2237,good
289180,2014-08-28,H.,6.5,4,good
41508,2005-02-10,Fateless,6.5,28,good
241259,2016-05-25,Alice Through the Looking Glass,6.5,1725,good
9685,2002-09-13,Igby Goes Down,6.5,95,good
315011,2016-07-29,Shin Godzilla,6.5,143,good
84355,2011-09-11,Your Sister's Sister,6.5,137,good
14181,2000-02-18,Boiler Room,6.5,201,good
339408,2016-09-09,The Birth of a Nation,6.5,178,good
9093,2002-09-08,The Four Feathers,6.5,159,good
2428,1965-02-15,The Greatest Story Ever Told,6.5,41,good
816,1997-05-02,Austin Powers: International Man of Mystery,6.5,1013,good
668,1969-12-12,On Her Majesty's Secret Service,6.5,456,good
86825,2013-02-28,Stoker,6.5,882,good
365222,2015-12-19,Ip Man 3,6.5,379,good
77459,2011-10-12,A Monster in Paris,6.5,313,good
19898,2009-09-08,Pandorum,6.5,774,good
17908,2000-01-14,My Dog Skip,6.5,69,good
2001,2007-05-25,We Own the Night,6.5,323,good
11780,1995-04-13,Rob Roy,6.5,148,good
14290,2002-01-12,Better Luck Tomorrow,6.5,27,good
9588,1990-10-17,Quigley Down Under,6.5,119,good
956,2006-05-03,Mission: Impossible III,6.5,2028,good
13448,2009-05-13,Angels & Demons,6.5,2129,good
192577,2013-09-07,Space Pirate Captain Harlock,6.5,356,good
54897,2011-02-25,The Grace Card,6.5,10,good
4944,2008-09-05,Burn After Reading,6.5,1222,good
8669,2008-02-22,Charlie Bartlett,6.5,225,good
15049,2006-07-06,Bon Cop Bad Cop,6.5,42,good
22796,1998-09-11,Simon Birch,6.5,52,good
660,1965-12-16,Thunderball,6.5,562,good
10147,2003-11-26,Bad Santa,6.5,656,good
11601,1999-09-10,Stir of Echoes,6.5,330,good
9726,2006-09-09,A Good Year,6.5,357,good
10890,1981-06-25,Stripes,6.5,249,good
87502,2012-11-02,Flight,6.5,2415,good
42618,1969-01-01,Sweet Charity,6.5,15,good
50456,2011-04-07,Hanna,6.5,1263,good
171274,2014-12-25,Inherent Vice,6.5,833,good
102382,2014-04-16,The Amazing Spider-Man 2,6.5,4179,good
22970,2012-04-12,The Cabin in the Woods,6.5,2263,good
9614,1996-02-16,Happy Gilmore,6.5,755,good
135397,2015-06-09,Jurassic World,6.5,8662,good
9880,2001-08-03,The Princess Diaries,6.5,1023,good
2925,1996-09-20,The First Wives Club,6.5,166,good
13405,2008-07-03,The Children of Huang Shi,6.5,52,good
1930,2012-06-27,The Amazing Spider-Man,6.5,6586,good
49521,2013-06-12,Man of Steel,6.5,6359,good
241239,2014-12-30,A Most Violent Year,6.5,546,good
9766,2006-09-15,Gridiron Gang,6.5,206,good
253331,2014-09-06,Black or White,6.5,115,good
26171,2009-12-04,Everybody's Fine,6.5,284,good
283671,2014-08-07,Jungle Shuffle,6.5,1,good
9414,1997-11-14,The Man Who Knew Too Little,6.5,125,good
667,1967-06-12,You Only Live Twice,6.5,531,good
496,2006-11-01,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,good
192136,2013-12-06,Mandela: Long Walk to Freedom,6.5,224,good
10156,1981-06-12,History of the World: Part I,6.5,204,good
18841,2001-09-12,The Lost Skeleton of Cadavra,6.5,30,good
20178,2009-08-20,World's Greatest Dad,6.5,177,good
11835,2007-08-31,Death Sentence,6.5,297,good
222649,2014-11-07,Rosewater,6.5,98,good
2669,1984-05-04,The Bounty,6.5,108,good
55721,2011-04-28,Bridesmaids,6.5,1661,good
73567,2011-09-10,Killer Joe,6.5,425,good
62630,2011-02-11,The Devil's Double,6.5,208,good
9716,1996-12-06,Everyone Says I Love You,6.5,147,good
848,1981-06-26,Dragonslayer,6.5,67,good
33542,1995-01-30,Rumble in the Bronx,6.5,240,good
270946,2014-11-22,Penguins of Madagascar,6.5,1346,good
294512,2014-07-21,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4,good
9950,2006-03-16,Find Me Guilty,6.5,138,good
39513,2011-02-14,Paul,6.5,1789,good
71864,2012-08-15,The Odd Life of Timothy Green,6.5,386,good
3179,1996-12-15,Beavis and Butt-Head Do America,6.5,168,good
2044,2006-06-16,The Lake House,6.5,670,good
787,2005-06-07,Mr. & Mrs. Smith,6.5,2965,good
48138,2011-02-16,Unknown,6.5,1265,good
2779,2001-08-05,The Curse of the Jade Scorpion,6.5,165,good
16538,2009-03-20,"I Love You, Man",6.5,515,good
20322,2001-03-23,The Brothers,6.5,10,good
206197,2015-04-10,The Sisterhood of Night,6.5,31,good
7859,2006-08-11,Half Nelson,6.5,240,good
303858,2016-05-12,Money Monster,6.5,1068,good
10215,1998-04-23,Sliding Doors,6.5,354,good
92591,2012-04-27,Bernie,6.5,320,good
98568,2011-10-22,Enter Nowhere,6.5,49,good
239678,2014-09-10,This Is Where I Leave You,6.5,505,good
91586,2013-09-12,Insidious: Chapter 2,6.5,1211,good
841,1984-12-14,Dune,6.5,562,good
5955,2001-01-09,The Pledge,6.5,215,good
25189,1996-11-15,The Mirror Has Two Faces,6.5,47,good
136795,2013-06-27,The Heat,6.5,1575,good
35944,2001-08-24,Lucky Break,6.5,11,good
8328,2008-02-14,Step Up 2: The Streets,6.5,640,good
7443,2000-06-21,Chicken Run,6.5,1150,good
591,2006-05-17,The Da Vinci Code,6.5,2704,good
87499,2013-05-31,The East,6.5,305,good
12246,2007-09-20,Mongol: The Rise of Genghis Khan,6.5,158,good
36647,1998-08-21,Blade,6.5,1905,good
15660,1981-09-18,Mommie Dearest,6.5,54,good
1887,2006-05-24,Marie Antoinette,6.5,642,good
14577,1998-06-12,Dirty Work,6.5,66,good
113464,1981-05-04,Inchon,6.5,2,good
13158,2007-04-13,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,good
57825,2004-02-11,Bride & Prejudice,6.5,110,good
44718,2010-01-22,Get Low,6.5,100,good
101267,2012-06-28,Katy Perry: Part of Me,6.5,85,good
64328,2011-11-22,The Muppets,6.5,501,good
62835,2011-07-27,Colombiana,6.5,824,good
10072,1987-02-27,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,good
57214,2012-03-01,Project X,6.5,1564,good
11322,2009-07-01,Public Enemies,6.5,1344,good
25195,2010-01-08,Leap Year,6.4,465,good
294086,2014-07-26,Tiger Orange,6.4,4,good
10773,2005-09-09,Mrs Henderson Presents,6.4,62,good
15670,2009-02-16,Madea Goes to Jail,6.4,52,good
11598,1977-08-10,The Kentucky Fried Movie,6.4,66,good
9567,2003-03-07,Tears of the Sun,6.4,573,good
64973,2005-01-28,"Peace, Propaganda & the Promised Land",6.4,4,good
12797,2008-09-19,Ghost Town,6.4,286,good
1865,2011-05-14,Pirates of the Caribbean: On Stranger Tides,6.4,4948,good
109451,2013-09-26,Cloudy with a Chance of Meatballs 2,6.4,915,good
16523,2009-10-16,Where the Wild Things Are,6.4,572,good
14022,1990-07-27,Slacker,6.4,77,good
264656,2014-05-18,The Homesman,6.4,258,good
22972,2010-03-11,Green Zone,6.4,717,good
193893,2014-08-13,Let's Be Cops,6.4,1219,good
44770,2009-04-22,The Exploding Girl,6.4,15,good
12155,2010-03-03,Alice in Wonderland,6.4,4645,good
15673,2004-04-16,Connie and Carla,6.4,24,good
8953,2004-07-17,Steamboy,6.4,102,good
1439,1999-12-16,Anna and the King,6.4,197,good
116711,2013-05-15,Epic,6.4,1121,good
18292,2000-10-01,George Washington,6.4,36,good
84184,2012-08-03,Celeste & Jesse Forever,6.4,163,good
1571,2007-06-20,Live Free or Die Hard,6.4,2089,good
2059,2004-11-19,National Treasure,6.4,1926,good
8909,2008-06-19,Wanted,6.4,2528,good
2294,2001-08-22,Jay and Silent Bob Strike Back,6.4,480,good
246655,2016-05-18,X-Men: Apocalypse,6.4,4721,good
163,2004-12-09,Ocean's Twelve,6.4,2124,good
204082,2013-11-27,Homefront,6.4,875,good
605,2003-11-05,The Matrix Revolutions,6.4,3096,good
60400,1940-01-19,The Blue Bird,6.4,8,good
790,1980-02-08,The Fog,6.4,311,good
11980,1995-09-01,The Prophecy,6.4,138,good
7516,2006-12-09,Smokin' Aces,6.4,534,good
146216,2013-07-18,RED 2,6.4,1526,good
318850,2016-03-10,The Young Messiah,6.4,30,good
117251,2013-06-27,White House Down,6.4,1891,good
310,2003-05-23,Bruce Almighty,6.4,3012,good
80321,2012-06-06,Madagascar 3: Europe's Most Wanted,6.4,1808,good
95,1998-07-01,Armageddon,6.4,2482,good
24869,2009-01-23,Ink,6.4,101,good
11298,1981-04-03,The Howling,6.4,161,good
10569,2000-05-19,Small Time Crooks,6.4,155,good
1550,2003-01-19,Pieces of April,6.4,64,good
60420,2011-10-28,Like Crazy,6.4,381,good
417859,2011-10-28,Puss in Boots,6.4,451,good
10159,2003-09-26,The Rundown,6.4,514,good
8942,2008-05-22,Wendy and Lucy,6.4,64,good
8456,2008-03-04,Never Back Down,6.4,497,good
1911,1999-08-27,The 13th Warrior,6.4,510,good
192132,2014-05-09,Palo Alto,6.4,348,good
8198,2002-11-22,The Quiet American,6.4,81,good
68724,2013-08-07,Elysium,6.4,3439,good
109428,2013-04-05,Evil Dead,6.4,1723,good
39541,2002-03-22,Stolen Summer,6.4,9,good
19344,2006-03-08,Loving Annabelle,6.4,55,good
5175,2001-08-03,Rush Hour 2,6.4,1054,good
157,1984-05-31,Star Trek III: The Search for Spock,6.4,434,good
9689,2002-05-03,Hollywood Ending,6.4,113,good
18701,2004-09-03,Being Julia,6.4,23,good
137347,2013-11-29,Closer to the Moon,6.4,13,good
16290,2010-10-15,Jackass 3D,6.4,428,good
330770,2015-09-14,Evolution,6.4,47,good
7301,2005-11-16,Lonesome Jim,6.4,26,good
1894,2002-05-15,Star Wars: Episode II - Attack of the Clones,6.4,3992,good
5255,2004-11-10,The Polar Express,6.4,1474,good
75612,2013-04-10,Oblivion,6.4,4800,good
251471,2015-07-31,A LEGO Brickumentary,6.4,55,good
10934,2003-04-30,Under the Tuscan Sun,6.4,172,good
1710,1995-10-27,Copycat,6.4,194,good
13682,2005-02-11,Pooh's Heffalump Movie,6.4,88,good
13491,2007-12-17,Arn: The Knight Templar,6.4,76,good
12182,2008-10-03,Nick and Norah's Infinite Playlist,6.4,379,good
795,1998-04-10,City of Angels,6.4,529,good
231576,2014-01-18,Wish I Was Here,6.4,300,good
9672,2006-11-16,Infamous,6.4,60,good
11592,1994-04-13,Serial Mom,6.4,135,good
10731,1994-07-20,The Client,6.4,278,good
11400,2005-12-25,The New World,6.4,330,good
29912,1953-09-16,The Robe,6.4,42,good
16614,2009-04-03,Adventureland,6.4,737,good
17379,2006-01-13,Last Holiday,6.4,119,good
10471,2000-01-12,Next Friday,6.4,135,good
66,1997-02-14,Absolute Power,6.4,223,good
12094,2006-09-22,Jackass Number Two,6.4,298,good
8952,2009-01-18,I Love You Phillip Morris,6.4,503,good
